name,primary_amide_sum,secondary_amide_sum,tertiary_amide_sum,ester_sum,carbonyl_sum,logP_sum,MR_sum,dbratio_sum,aromatic_rings_sum,dbonds_sum,abonds_sum,primary_amide_mean,secondary_amide_mean,tertiary_amide_mean,ester_mean,carbonyl_mean,logP_mean,MR_mean,dbratio_mean,aromatic_rings_mean,dbonds_mean,abonds_mean
EWETUW_clean,0.0,0.0,0.0,3.0,3.0,0.24689999999999968,96.17600000000002,-0.9545454545454546,3.0,3.0,18.0,0.0,0.0,0.0,3.0,3.0,0.24689999999999968,96.17600000000002,-0.9545454545454546,3.0,3.0,18.0
FERVOP_clean,0.0,0.0,0.0,0.0,0.0,0.42449000000000003,53.956499999999984,-0.46875,1.5,1.5,9.0,0.0,0.0,0.0,0.0,0.0,0.42449000000000003,53.956499999999984,-0.46875,1.5,1.5,9.0
BEPVAV_clean,0.0,0.0,0.0,0.0,0.0,1.3231899999999999,46.3877,-0.47058823529411764,1.5,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3231899999999999,46.3877,-0.47058823529411764,1.5,0.0,8.0
VUWPIN_clean,0.0,0.0,0.0,0.0,0.0,-0.9312500000000001,22.404999999999998,0.0,0.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,-0.9312500000000001,22.404999999999998,0.0,0.5,1.5,2.5
RUDQUD_clean,0.0,0.0,0.0,0.0,0.0,0.33489999999999986,28.91,-0.8,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.33489999999999986,28.91,-0.8,1.0,0.0,6.0
NUJCIE_clean,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01678,5.6129999999999995,0.0,0.0,0.0,0.0
NANMAS_charged,0.0,0.0,0.0,2.0,2.0,-3.4972000000000003,22.085999999999995,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.4972000000000003,22.085999999999995,-0.6666666666666667,0.0,2.0,0.0
UKUBUY_clean,0.0,0.0,0.0,0.0,0.0,3.868800000000001,121.12099999999998,-0.9523809523809523,4.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.868800000000001,121.12099999999998,-0.9523809523809523,4.0,0.0,24.0
NAKLIW_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
EDAFUM_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
AVUJIL_clean,0.0,0.0,0.0,2.0,2.0,-2.51935,22.87,-0.6666666666666667,0.5,2.0,2.5,0.0,0.0,0.0,2.0,2.0,-2.51935,22.87,-0.6666666666666667,0.5,2.0,2.5
YODWOF_clean,0.0,0.0,0.0,4.0,4.0,-2.0598000000000005,111.35400000000001,-0.9655172413793104,3.0,4.0,18.0,0.0,0.0,0.0,4.0,4.0,-2.0598000000000005,111.35400000000001,-0.9655172413793104,3.0,4.0,18.0
OZAVOC_clean,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0
HIFGIO_SL,0.0,0.0,0.0,2.0,2.0,2.364400000000001,97.27999999999999,-0.96,3.0,2.0,18.0,0.0,0.0,0.0,2.0,2.0,2.364400000000001,97.27999999999999,-0.96,3.0,2.0,18.0
c6cp03028a_c6cp03028a3_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
XAGCIS01_clean,0.0,0.0,0.0,4.0,4.0,-7.014200000000001,38.859,-0.875,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,-7.014200000000001,38.859,-0.875,0.0,4.0,0.0
PULDOQ_clean,0.0,0.0,0.0,1.0,1.0,-1.6047000000000002,14.264899999999999,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.6047000000000002,14.264899999999999,-0.5,0.0,1.0,0.0
SOZSEH_clean,0.0,0.0,0.0,3.0,3.0,-1.9794000000000003,136.98509999999996,-0.9545454545454546,3.0,6.0,18.0,0.0,0.0,0.0,3.0,3.0,-1.9794000000000003,136.98509999999996,-0.9545454545454546,3.0,6.0,18.0
NUFCAU_clean,0.0,0.0,0.0,6.0,6.0,-4.798400000000001,107.41600000000001,-0.962962962962963,3.0,6.0,18.0,0.0,0.0,0.0,6.0,6.0,-4.798400000000001,107.41600000000001,-0.962962962962963,3.0,6.0,18.0
QOVSUR_clean,0.0,0.0,0.0,1.0,1.0,-0.1403333333333343,70.38783333333333,-0.9076923076923077,2.3333333333333335,1.0,12.333333333333334,0.0,0.0,0.0,1.0,1.0,-0.1403333333333343,70.38783333333333,-0.9076923076923077,2.3333333333333335,1.0,12.333333333333334
ISUGOT_clean,0.0,0.0,0.0,1.0,2.0,-2.0864000000000003,34.9015,-0.6666666666666667,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,-2.0864000000000003,34.9015,-0.6666666666666667,0.0,4.0,0.0
BUSRUE_clean,0.0,0.0,2.0,1.0,3.0,0.9572999999999998,91.284,-0.9479166666666667,4.0,3.0,21.5,0.0,0.0,2.0,1.0,3.0,0.9572999999999998,91.284,-0.9479166666666667,4.0,3.0,21.5
GIZJOP_clean,0.0,0.0,0.0,0.0,0.0,-0.47940000000000005,22.505499999999998,-0.5,0.5,1.0,2.5,0.0,0.0,0.0,0.0,0.0,-0.47940000000000005,22.505499999999998,-0.5,0.5,1.0,2.5
RUWWOW_clean,0.0,0.0,0.0,3.0,3.0,-1.4306000000000005,68.00900000000001,-0.9375,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.4306000000000005,68.00900000000001,-0.9375,2.0,3.0,12.0
XIVMEW01_clean,0.0,0.0,0.0,2.0,2.0,-2.7855999999999996,43.652,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.7855999999999996,43.652,-0.8888888888888888,1.0,2.0,6.0
NAYPIM_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
JUWBIO_clean,0.0,0.0,0.0,1.0,1.0,-2.4834,20.388499999999997,-0.25,0.0,2.5,0.0,0.0,0.0,0.0,1.0,1.0,-2.4834,20.388499999999997,-0.25,0.0,2.5,0.0
AGOVOJ_clean,0.0,0.0,0.0,2.0,2.0,-2.3754,44.439499999999995,-0.8571428571428572,1.0,3.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.3754,44.439499999999995,-0.8571428571428572,1.0,3.0,6.0
LOFVUY_clean,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.086033333333333,55.49823333333334,-0.8388888888888889,1.3333333333333333,1.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.086033333333333,55.49823333333334,-0.8388888888888889,1.3333333333333333,1.0,8.0
PIRYOF_clean,0.0,0.0,0.0,0.0,0.0,1.81455,39.045750000000005,-0.7,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.81455,39.045750000000005,-0.7,1.0,1.0,6.0
BUWMAJ_clean,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1914,34.271,-0.8571428571428572,1.0,2.0,6.0
XILSUI_clean,0.0,0.0,2.0,2.0,4.0,0.36639999999999984,165.37999999999988,-0.9319968553459119,7.0,6.0,37.5,0.0,0.0,2.0,2.0,4.0,0.36639999999999984,165.37999999999988,-0.9319968553459119,7.0,6.0,37.5
TACYAX_clean,0.0,0.0,0.0,0.0,0.0,1.00225,28.600749999999998,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.00225,28.600749999999998,-0.46153846153846156,0.0,0.0,0.0
SABWUQ_clean,0.0,0.0,0.0,2.0,2.0,-1.1550000000000002,45.297999999999995,-0.8888888888888888,1.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.1550000000000002,45.297999999999995,-0.8888888888888888,1.0,4.0,6.0
WAJHOG_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
KEFBII_clean,0.0,0.0,0.0,4.0,4.0,-3.4595999999999996,78.93200000000002,-0.95,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-3.4595999999999996,78.93200000000002,-0.95,2.0,4.0,12.0
ic502369y_si_002_clean,0.0,0.0,0.0,4.0,4.0,-2.2313,98.24300000000002,-0.9523809523809523,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-2.2313,98.24300000000002,-0.9523809523809523,2.0,4.0,12.0
UJUPUM_clean,0.0,0.0,0.0,0.0,0.0,-0.7061000000000001,18.180999999999997,-0.5,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.7061000000000001,18.180999999999997,-0.5,1.0,0.0,5.0
WOPHIU_clean,0.0,0.0,0.0,2.0,2.0,-0.0021500000000004293,87.54720000000002,-0.9345454545454546,3.0,2.0,17.5,0.0,0.0,0.0,2.0,2.0,-0.0021500000000004293,87.54720000000002,-0.9345454545454546,3.0,2.0,17.5
XUZXUN_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
RENWEM_clean,0.0,0.0,0.0,2.0,2.0,-3.3512000000000004,17.872999999999998,-0.5,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.3512000000000004,17.872999999999998,-0.5,0.0,3.0,0.0
CICSOW01_clean,0.0,0.0,0.0,0.0,0.0,-0.8190000000000001,30.84,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.8190000000000001,30.84,0.0,2.0,0.0,10.0
XEYMAR_clean,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0
VONCIM_clean,0.0,0.0,0.0,0.0,0.0,0.9004333333333333,34.423066666666664,-0.6666666666666666,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004333333333333,34.423066666666664,-0.6666666666666666,0.0,2.0,0.0
JAKBUV_clean,0.0,0.0,0.0,0.0,0.0,-0.44704000000000005,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44704000000000005,13.36,0.0,0.0,0.0,0.0
BAFCAP_clean,0.0,0.0,0.0,4.0,4.0,2.4890000000000025,217.07930000000002,-0.9772727272727273,4.0,4.0,24.0,0.0,0.0,0.0,4.0,4.0,2.4890000000000025,217.07930000000002,-0.9772727272727273,4.0,4.0,24.0
FAQYUR_clean,0.0,0.0,0.0,2.0,2.0,-2.3435,25.807999999999996,-0.8,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.3435,25.807999999999996,-0.8,0.0,2.0,0.0
QODHUO07_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
VEZMOE_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
YOGVEX_clean,0.0,0.0,0.0,0.0,0.0,-1.7802000000000007,35.108000000000004,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.7802000000000007,35.108000000000004,0.0,2.0,0.0,10.0
CUXDUU_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
DUKDOD01_clean,0.0,0.0,0.0,1.0,1.0,-0.89935,20.405749999999998,-0.6666666666666667,0.5,1.0,3.0,0.0,0.0,0.0,1.0,1.0,-0.89935,20.405749999999998,-0.6666666666666667,0.5,1.0,3.0
ANUGOG_clean,0.0,0.0,0.0,4.0,4.0,0.1415999999999995,122.818,-0.96875,4.0,4.0,24.0,0.0,0.0,0.0,4.0,4.0,0.1415999999999995,122.818,-0.96875,4.0,4.0,24.0
LADHIJ_clean,0.0,0.0,0.0,1.0,1.0,-1.3473,24.111,-0.3,1.0,1.0,5.333333333333333,0.0,0.0,0.0,1.0,1.0,-1.3473,24.111,-0.3,1.0,1.0,5.333333333333333
UBULIO_SL,0.0,0.0,0.3333333333333333,2.0,2.0,2.1624333333333348,100.70333333333333,-0.9528535980148884,3.0,2.0,18.0,0.0,0.0,0.3333333333333333,2.0,2.0,2.1624333333333348,100.70333333333333,-0.9528535980148884,3.0,2.0,18.0
YOZBAS_clean,0.0,0.0,0.0,0.0,0.0,-0.5066,40.349999999999994,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5066,40.349999999999994,-0.75,0.0,0.0,0.0
SONTAR_manual,0.0,0.0,0.0,2.0,2.0,-1.423,40.8804,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.423,40.8804,-0.8888888888888888,1.0,2.0,6.0
WUNVOR_clean,0.0,0.0,0.0,0.0,0.0,5.031100000000003,117.49839999999998,-0.96,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,5.031100000000003,117.49839999999998,-0.96,5.0,0.0,29.0
c6cc02494g_c6cc02494g3_clean,0.0,0.0,0.0,2.0,2.0,-1.9076000000000002,52.748999999999995,-0.6666666666666667,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,-1.9076000000000002,52.748999999999995,-0.6666666666666667,0.0,6.0,0.0
NAGQOD_clean,0.0,0.0,0.0,0.0,0.0,1.7144999999999997,61.882000000000005,-0.9090909090909091,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.7144999999999997,61.882000000000005,-0.9090909090909091,3.0,0.0,17.0
MAWFEY_clean,0.0,0.0,0.0,1.0,1.0,1.1121,54.69000000000001,-0.9230769230769231,2.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0,1.1121,54.69000000000001,-0.9230769230769231,2.0,1.0,12.0
ERAMER_clean,0.0,0.0,0.0,2.0,2.0,1.3142,81.77600000000001,-0.95,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,1.3142,81.77600000000001,-0.95,2.0,2.0,12.0
LIQJEC_clean,0.0,0.0,0.0,0.0,0.0,0.23389999999999977,103.47599999999996,-0.90625,2.25,3.5,13.5,0.0,0.0,0.0,0.0,0.0,0.23389999999999977,103.47599999999996,-0.90625,2.25,3.5,13.5
POBMOJ01_clean,0.0,0.0,0.0,3.0,3.0,-2.2623000000000006,123.96599999999997,-0.96,3.0,6.0,18.0,0.0,0.0,0.0,3.0,3.0,-2.2623000000000006,123.96599999999997,-0.96,3.0,6.0,18.0
EREFEN01_SL,0.0,0.0,0.0,1.0,1.0,2.0629000000000013,66.034,-0.9330357142857143,2.5,1.5,14.5,0.0,0.0,0.0,1.0,1.0,2.0629000000000013,66.034,-0.9330357142857143,2.5,1.5,14.5
POLBUN_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
AMIWID_clean,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0,0.0,0.0,0.0,4.0,4.0,-4.859400000000001,46.51,-0.9090909090909091,1.0,4.0,6.0
HAMREU_clean,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0
HEGPAL_clean,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3859999999999999,9.666,0.0,0.0,1.0,0.0
TAJXIO04_clean,0.0,0.0,0.0,1.0,1.0,-0.5549000000000001,29.253999999999998,-0.7777777777777778,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549000000000001,29.253999999999998,-0.7777777777777778,1.0,1.0,6.0
MAGBIH_clean,0.0,0.0,0.0,2.0,2.0,-1.2396500000000001,46.06065000000001,-0.8888888888888888,1.0,3.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.2396500000000001,46.06065000000001,-0.8888888888888888,1.0,3.0,6.0
GUCJAQ_clean,0.0,0.0,0.0,2.0,2.0,-2.2367000000000004,28.088,-0.45454545454545453,0.5,2.5,3.0,0.0,0.0,0.0,2.0,2.0,-2.2367000000000004,28.088,-0.45454545454545453,0.5,2.5,3.0
RUCGOM_clean,0.0,0.0,0.0,1.0,1.0,-0.26000000000000023,35.25790000000001,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.26000000000000023,35.25790000000001,-0.8,0.0,1.0,0.0
TADWIG_manual,0.0,0.0,0.0,4.0,4.0,5.193200000000006,212.7479999999997,-0.9821428571428571,8.0,4.0,46.0,0.0,0.0,0.0,4.0,4.0,5.193200000000006,212.7479999999997,-0.9821428571428571,8.0,4.0,46.0
OQIQOW_clean,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,-1.5249000000000001,34.353,-0.8333333333333334,1.0,2.0,5.0
UJOJEK01_clean,0.0,0.0,0.0,0.5,0.5,-0.7801599999999999,13.696149999999998,-0.33333333333333337,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,-0.7801599999999999,13.696149999999998,-0.33333333333333337,0.0,0.5,0.0
RUYVIS_clean,0.0,0.0,0.0,3.0,3.0,0.9765000000000001,138.75899999999996,-0.972972972972973,4.0,3.0,24.0,0.0,0.0,0.0,3.0,3.0,0.9765000000000001,138.75899999999996,-0.972972972972973,4.0,3.0,24.0
RICBEM_clean,0.0,0.0,0.0,4.0,4.0,7.448999999999996,234.13799999999966,-0.9841269841269842,9.0,4.0,52.0,0.0,0.0,0.0,4.0,4.0,7.448999999999996,234.13799999999966,-0.9841269841269842,9.0,4.0,52.0
HUQGUX_clean,0.0,0.0,0.0,1.5,1.5,3.947450000000003,114.94299999999993,-0.9050387596899225,4.0,2.0,24.0,0.0,0.0,0.0,1.5,1.5,3.947450000000003,114.94299999999993,-0.9050387596899225,4.0,2.0,24.0
LAGPAM_clean,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.5864,36.476,-0.8888888888888888,1.0,2.0,6.0
IROVAO_clean,0.0,0.0,0.0,0.0,0.0,1.0520999999999998,22.76599999999999,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0520999999999998,22.76599999999999,0.0,0.0,2.0,0.0
BAHGUN02_clean,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.5549,29.253999999999998,-0.8333333333333334,1.0,1.0,6.0
DIMJUG_clean,0.0,0.0,0.0,2.0,2.0,-3.282666666666666,35.905566666666665,-0.8000000000000002,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.0,0.0,0.0,2.0,2.0,-3.282666666666666,35.905566666666665,-0.8000000000000002,0.6666666666666666,2.6666666666666665,3.3333333333333335
NEVPUA_charged,0.0,0.0,0.0,0.0,0.0,-0.8190000000000001,30.84,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,-0.8190000000000001,30.84,0.0,2.0,0.0,10.0
CUKXOW_clean,0.0,0.0,0.0,6.0,6.0,-13.219799999999996,100.80299999999998,-0.8571428571428572,0.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,-13.219799999999996,100.80299999999998,-0.8571428571428572,0.0,9.0,0.0
WUTBOC_clean,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0
GEDROY_clean,0.0,0.0,0.0,3.0,3.0,-1.7389000000000001,72.58100000000002,-0.9411764705882353,2.0,3.0,12.0,0.0,0.0,0.0,3.0,3.0,-1.7389000000000001,72.58100000000002,-0.9411764705882353,2.0,3.0,12.0
DUXMAL_clean,1.0,0.0,0.0,2.0,3.0,-0.8661000000000003,68.4852,-0.9285714285714286,2.0,3.0,12.0,1.0,0.0,0.0,2.0,3.0,-0.8661000000000003,68.4852,-0.9285714285714286,2.0,3.0,12.0
NUWPOM_clean,0.0,0.0,0.0,2.0,1.0,-2.447,6.768999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,-2.447,6.768999999999999,0.0,0.0,1.0,0.0
OVIZID_clean,0.0,0.0,0.0,2.0,2.0,-0.9009499999999999,54.68315,-0.9045454545454545,1.5,2.0,9.0,0.0,0.0,0.0,2.0,2.0,-0.9009499999999999,54.68315,-0.9045454545454545,1.5,2.0,9.0
UJAQAY_clean,0.0,0.0,0.0,4.0,4.0,-2.1094,80.9573,-0.9411764705882353,2.0,4.0,12.0,0.0,0.0,0.0,4.0,4.0,-2.1094,80.9573,-0.9411764705882353,2.0,4.0,12.0
RUGHEI_clean,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.998,7.139499999999999,0.0,0.0,1.0,0.0
LENKIA_clean,0.0,0.0,0.0,2.0,2.0,-1.2988000000000002,36.741,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.2988000000000002,36.741,-0.8888888888888888,1.0,2.0,6.0
PEPBAO_clean,0.0,0.0,0.0,0.0,0.0,1.4445000000000001,35.73675000000001,-0.46153846153846156,1.0,0.5,6.0,0.0,0.0,0.0,0.0,0.0,1.4445000000000001,35.73675000000001,-0.46153846153846156,1.0,0.5,6.0
ECUGEQ_clean,0.0,0.0,0.0,0.0,0.0,0.7605999999999997,28.77279999999999,-0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7605999999999997,28.77279999999999,-0.5,0.0,2.0,0.0
INEXIK_clean,0.0,0.0,0.0,5.0,5.0,-3.1619,102.39900000000002,-0.9615384615384616,3.0,5.0,18.0,0.0,0.0,0.0,5.0,5.0,-3.1619,102.39900000000002,-0.9615384615384616,3.0,5.0,18.0
BUSGIG_clean,0.0,0.0,0.0,1.5,1.5,-2.0343500000000003,20.3205,-0.6666666666666667,0.5,1.5,3.0,0.0,0.0,0.0,1.5,1.5,-2.0343500000000003,20.3205,-0.6666666666666667,0.5,1.5,3.0
CODQOD_clean,0.0,0.0,0.0,2.0,2.0,-2.0560000000000005,48.699000000000005,-0.8888888888888888,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.0560000000000005,48.699000000000005,-0.8888888888888888,1.0,2.0,6.0
NAJMIV_charged,0.0,0.0,0.0,0.0,0.0,2.1436,47.46800000000001,-0.9,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.1436,47.46800000000001,-0.9,2.0,0.0,12.0
YUXLIN_clean,0.0,0.0,0.0,0.0,0.5,2.10585,60.485000000000014,-0.8461538461538461,2.0,1.5,12.0,0.0,0.0,0.0,0.0,0.5,2.10585,60.485000000000014,-0.8461538461538461,2.0,1.5,12.0
FURQOZ01_ion_b,0.0,0.0,0.0,0.0,1.0,1.7075999999999996,51.90650000000001,-0.9090909090909091,2.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,1.7075999999999996,51.90650000000001,-0.9090909090909091,2.0,1.0,12.0
cg900349c_si_002_clean,0.0,0.0,0.0,0.0,0.0,-0.5511500000000001,22.892649999999996,0.0,0.75,0.75,3.75,0.0,0.0,0.0,0.0,0.0,-0.5511500000000001,22.892649999999996,0.0,0.75,0.75,3.75
UMOYOM10_clean,0.0,0.0,0.0,4.0,4.0,3.4020000000000077,206.35199999999978,-0.9821428571428571,6.0,4.0,36.0,0.0,0.0,0.0,4.0,4.0,3.4020000000000077,206.35199999999978,-0.9821428571428571,6.0,4.0,36.0
KUNMUD_clean,0.0,0.0,0.0,0.0,0.0,5.031100000000003,117.49839999999998,-0.96,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,5.031100000000003,117.49839999999998,-0.96,5.0,0.0,29.0
IZOWEA_clean,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0,0.0,0.0,0.0,3.0,3.0,-3.2229,41.493,-0.9,1.0,3.0,6.0
KABXOC_clean,0.0,0.0,0.0,2.0,2.0,-1.1550000000000002,45.297999999999995,-0.8888888888888888,1.0,4.0,6.0,0.0,0.0,0.0,2.0,2.0,-1.1550000000000002,45.297999999999995,-0.8888888888888888,1.0,4.0,6.0
NAHFOU_clean,0.0,0.0,0.0,1.0,1.0,-0.016000000000000236,65.11800000000001,-0.8642857142857143,3.0,1.0,15.5,0.0,0.0,0.0,1.0,1.0,-0.016000000000000236,65.11800000000001,-0.8642857142857143,3.0,1.0,15.5
MABKEG_clean,0.0,0.0,0.0,1.0,1.0,-0.04085000000000005,41.050000000000004,-0.8583333333333334,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,-0.04085000000000005,41.050000000000004,-0.8583333333333334,1.0,1.0,6.0
WENKOR_clean,0.0,0.0,0.0,2.0,2.0,0.27070000000000105,77.26800000000001,-0.9333333333333333,2.0,2.0,12.0,0.0,0.0,0.0,2.0,2.0,0.27070000000000105,77.26800000000001,-0.9333333333333333,2.0,2.0,12.0
RAKCUC_clean,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.8322,102.29999999999997,-0.9375,3.0,3.0,18.0
XEHDEV_clean,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23709999999999992,10.374500000000001,0.0,0.0,1.0,0.0
EQEROJ_clean,0.0,0.0,0.0,2.0,2.0,-2.1368999999999994,47.03300000000001,-0.9027777777777777,1.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,-2.1368999999999994,47.03300000000001,-0.9027777777777777,1.0,2.0,6.0
WUTBUI_clean,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-3.5333000000000006,23.802699999999998,-0.6666666666666667,0.0,2.0,0.0
ZINDAD_clean,0.0,0.0,0.0,6.0,6.0,-6.8889,152.03609999999992,-0.96,3.0,9.0,18.0,0.0,0.0,0.0,6.0,6.0,-6.8889,152.03609999999992,-0.96,3.0,9.0,18.0
